id_orden_municip,id_nodo_prbd,nomenclatura_redgto,nombre_nodo,tipo_nodo,ip_nodo,rango_nodo,clave,fecha_operacion_nodo,id_comunidad,comunidad,id_comunidad_inegi,id_municipio,municipio,longitud,latitud,clave_nodo,direccion,codigo_postal
163,1,REDGTO-SAL-MO-00001,Cárdenas,Publico,10.0.14.5,192.168.5,NP-SAL-110270043-01,2013,6798,Cárdenas,110270043,1027,Salamanca,20.6.270.409,-1.012.189.026,2,"Calle Benito Juárez, El Fuerte, 36877 Salamanca, GUA, México",36877
164,2,REDGTO-SAL-MO-00002,Unión de Liebres,Publico,10.0.5.1,10.0.5,NP-SAL-110270236-01,2013,6940,Unión de Liebres (Las Conejas),110270236,1027,Salamanca,20.6425018,-101.1829987,2,"Calle Benito Juárez, Union De Liebres, 36873 Salamanca, GUA, México",36873
165,3,REDGTO-SAL-MO-00003,Recuerdo de Ancón,Publico,10.0.6.3,192.168.6,NP-SAL-110270118-01,2013,6860,El Recuerdo de Ancón (Xoconoxtle de Arriba),110270118,1027,Salamanca,20.6386299,-101.1295929,2,"Calle Diagonal Emiliano Zapata 3, Miguel Fernandez, 36863 Salamanca, GUA, México",36863
166,4,REDGTO-SAL-MO-00004,Santo Domingo,Publico,10.0.7.3,192.168.7.1,NP-SAL-110270147-01,2013,6884,Santo Domingo,110270147,1027,Salamanca,20.5153008,-101.2278900,2,"Calle Emiliano Zapata 1, Santo Domingo, 36878 Salamanca, GUA, México",36878
167,5,REDGTO-SAL-MO-00005,Cerro Gordo,Publico,10.0.8.3,192.168.8,NP-SAL-110270046-01,2013,6800,Cerro Gordo (San Rafael),110270046,1027,Salamanca,20.5934296,-101.1260986,2,"Avenida Salamanca-Juventino Rosas 5A, Cerro Gordo, 36860 Salamanca, GUA, México",36860
168,6,REDGTO-SAL-MO-00006,Valtierrilla,Publico,10.0.9.1,10.0.9,NP-SAL-110270160-01,2013,6895,Valtierrilla,110270161,1027,Salamanca,20.5286007,-101.1298065,2,"Calle Plaza de la Revolución 469, 36883 Valtierrilla, GUA, México",36883
169,7,REDGTO-SAL-MO-00007,Colonia 4 de Altamira,Publico,10.0.12.3,0192.12.3,NP-SAL-110270181-01,2013,6911,Colonia el Cuatro de Altamira,110270181,1027,Salamanca,20.4856100,-101.1657900,2,"Calle Revolución 20, Col Cuatro De Altamira, 36886 Salamanca, GUA, México",36886
170,8,REDGTO-SAL-MO-00008,Valencia (Salamanca),Publico,10.0.13.3,10.0.13,NP-SAL-110270159-01,2013,6893,Valencia de Cerro Gordo,110270159,1027,Salamanca,20.6021996,-101.0823212,2,"Calle Obregón 26, Valencia, 36867, GUA, México",36867
33,9,REDGTO-COR-MO-00009,La Minilla,Publico,10.0.40.3,10.0.142,NP-COR-110110031-01,2014,2694,La Minilla,110110031,1011,Cortazar,20.4228802,-100.8929062,2,"Calle Francisco Villa, 38498, GUA, México",38498
34,10,REDGTO-COR-MO-00010,Centro Cultural Cortazar,Publico,10.0.41.3,192.168.41,NP-COR-110110001-01,2014,2671,Cortazar,110110001,1011,Cortazar,20.4888706,-100.9620590,2,"Escuela Secundaria Ing. Antonio Madrazo, Calle Melchor Ocampo 101, Centro, 38300 Cortazar, GUA, México",38300
35,11,REDGTO-COR-MO-00011,Tierra Fría,Publico,10.0.42.3,192.42.10,NP-COR-110110054-01,2014,2713,Tierra Fría,110110054,1011,Cortazar,20.4613609,-101.0397568,2,"Calle México 2, Tierra Fria, 38494, GUA, México",38494
36,12,REDGTO-COR-MO-00012,El Diezmo,Publico,10.0.43.3,192.43.3,NP-COR-110110015-01,2014,2680,El Diezmo,110110015,1011,Cortazar,20.4284592,-101.0159073,2,"Calle Francisco Villa 102, El Diezmo, 38493, GUA, México",38493
37,13,REDGTO-COR-MO-00013,Galeras,Publico,10.0.44.1,10.0.44,NP-COR-110110018-01,2014,2683,Galeras,110110018,1011,Cortazar,20.4266109,-100.9868393,2,"Calle Leona Vicario, Galeras De Cortazar, 38493, GUA, México",38493
38,14,REDGTO-COR-MO-00014,La Gavia,Publico,10.0.45.2,10.0.45,NP-COR-110110019-01,2015,2684,La Gavia,110110019,1011,Cortazar,20.3971806,-100.8837204,2,"Calle Miguel Hidalgo 101A, La Gavia, 38498, GUA, México",38498
315,15,REDGTO-VLG-MO-00015,San Isidro Cerro Gordo,Publico,10.0.30.3,10.0.30,NP-VLG-110440036-01,2015,10738,San Isidro Cerro Gordo,110440036,1044,Villagran,20.5418091,-101.0591812,2,"Privada San Isidro, San Isidro Cerro Gordo, 38273, GUA, México",38273
316,16,REDGTO-VLG-MO-00016,Colonia 18 de Marzo,Publico,10.0.31.3,10.0.31,NP-VLG-110440012-01,2015,10724,Colonia 18 de Marzo,110440012,1044,Villagran,20.5548191,-101.0362701,2,"Calle José María Morelos 212, Colonia Dieciocho De Marzo, 38280, GUA, México",38280
317,17,REDGTO-VLG-MO-00017,Suchitlán,Publico,10.0.32.3,10.0.32,NP-VLG-110440044-01,2015,10743,Suchitlán,110440044,1044,Villagran,20.5328418,-101.0242596,2,"Calle Hidalgo 27, Suchitlan, 38280 Villagrán, GUA, México",38280
4,20,REDGTO-CEL-MO-00020,Pedro María Anaya,Publico,10.0.50.3,10.0.50,NP-CEL-110070415-01,2015,1841,Colonia Pedro María Anaya,110070415,1007,Celaya,20.5279198,-100.8781433,2,"Calle S/Nom, Pedro Maria Anaya, 38115, GUA, México",38115
5,21,REDGTO-CEL-MO-00021,Roque,Publico,10.0.56.4,192.56.4,NP-CEL-110070146-01,2015,1709,Roque,110070146,1007,Celaya,20.5816498,-100.8382721,2,"Calle Ignacio Allende 26B, Roque, 38124, GUA, México",38124
6,22,REDGTO-CEL-MO-00022,San Elías,Publico,10.0.52.1,10.0.52,NP-CEL-110070153-01,2015,1715,San Elías,110070153,1007,Celaya,20.6334705,-100.8414993,2,"Calle S/Nom, San Elias, 38106, GUA, México",38106
7,23,REDGTO-CEL-MO-00023,San Juan de la Vega,Publico,10.0.53.1,10.0.53,NP-CEL-110070161-01,2015,1722,San Juan de la Vega,110070161,1007,Celaya,20.6243591,-100.7606964,2,"Calle Miguel Hidalgo 103, La Aurora, 38100 San Juan de la Vega, GUA, México",38100
8,24,REDGTO-CEL-MO-00024,Parque Bicentenario,Publico,10.0.54.1,10.0.54,NP-CEL-110070157-01,2015,1719,San Isidro de Trojes,110070157,1007,Celaya,20.5115795,-100.7785187,2,"Calle S/Nom, San Jose De Torres, 38085, GUA, México",38085
249,25,REDGTO-JVR-MO-00025,Santiago de Cuenda,Publico,10.0.60.3,192.64.60,NP-JVR-110350075-01,2015,9302,Santiago de Cuenda,110350075,1035,Santa Cruz de Juventino Rosas,20.5989494,-100.9948196,2,"Calle Diego Martínez 2, Santiago De Cuenda, 38253, GUA, México",38253
250,26,REDGTO-JVR-MO-00026,COMUDE,Publico,10.0.64.54,192.64.54,NP-JVR-110350001-01,2015,9243,Juventino Rosas,110350001,1035,Santa Cruz de Juventino Rosas,20.6379700,-100.9929810,2,"Calle Distrito Federal, Deportiva, 38245 Juventino Rosas, GUA, México",38245
171,27,REDGTO-SAL-MO-00027,Escuela Primaria General Santos Degollado,Escolar,10.0.200.2,192.200.2,NE-SAL-110270115-01,2017,6857,Los Miranda (El Xoconoxtle de Abajo),110270115,1027,Salamanca,20.6401005,-101.1381607,11EPR0504T,"Calle S/Nom, Mirandas (Xoconostle De Abajo), 36863 Salamanca, GUA, México",36863
172,28,REDGTO-SAL-MO-00028,Telesecundaria No. 789,Escolar,10.0.200.30,192.200.30,NE-SAL-110270118-01,2017,6860,El Recuerdo de Ancón (Xoconoxtle de Arriba),110270118,1027,Salamanca,20.6372509,-101.1258163,11ETV0789N,"Calle Benito Juárez 7, Xoconoxtle De Arriba, 36863 Salamanca, GUA, México",36863
173,29,REDGTO-SAL-MO-00029,Escuela Primaria Andrés Delgado,Escolar,10.0.200.24,10.0.200.24,NE-SAL-110270140-01,2017,6878,San Rafael de Uruétaro,110270140,1027,Salamanca,20.5063305,-101.1783066,11DPR0935J,"Carretera a Uruétaro, El Circuito, 36886 Salamanca, GUA, México",36886
174,30,REDGTO-SAL-MO-00030,Escuela Primaria Cinco de Mayo,Escolar,10.0.200.6,192.200.6,NE-SAL-110270158-01,2017,6892,Uruétaro,110270158,1027,Salamanca,20.5196095,-101.1802673,11DPR0128H,"Carretera a Uruétaro 403, Uruetaro, 36880 Salamanca, GUA, México",36880
175,31,REDGTO-SAL-MO-00031,Preescolar Hermenegildo Galeana,Escolar,10.0.200.42,192.200.42,NE-SAL-110270118-02,2017,6860,El Recuerdo de Ancón (Xoconoxtle de Arriba),110270118,1027,Salamanca,20.6389503,-101.1295624,11DJN2450D,"Calle Diagonal Emiliano Zapata 3, Miguel Fernandez, 36863 Salamanca, GUA, México",36863
176,33,REDGTO-SAL-MO-00033,Escuela Primaria Margarita Maza de Juárez,Escolar,10.0.225.2,"192,200,225",NE-SAL-110270049-01,2017,6802,El Circuito,110270049,1027,Salamanca,20.5050809,-101.1648264,11DPR0252G,"Calle S/Nom, 36886 Salamanca, GUA, México",36886
177,35,REDGTO-SAL-MO-00035,Telesecundaria No. 927,Escolar,10.0.200.16,192.200.15,NE-SAL-110270181-01,"2,017",6911,Colonia el Cuatro de Altamira,110270181,1027,Salamanca,20.4848003,-101.1674500,11ETV0927Z,"Carretera a Uruétaro, Col Cuatro De Altamira, 36886 Salamanca, GUA, México",36886
251,36,REDGTO-JVR-MO-00036,Valencia (Juventino Rosas),Publico,10.0.62.3,192.64.62,NP-JVR-110350082-01,2016,9308,Valencia,110350082,1035,Santa Cruz de Juventino Rosas,20.6440792,-100.9631577,2,"Calle Insurgentes, Valencia 1, 38250, GUA, México",38250
318,37,REDGTO-VLG-MO-00037,Parque Agroindustrial Xonotli,Publico,10.0.14.6,192.168.14,NP-VLG-110440023-01,2014,10731,Mexicanos,110440023,1044,Villagran,20.5522804,-101.0765381,2,"Calle S/Nom, Mexicanos, 38271, GUA, México",38271
299,38,REDGTO-TAR-MO-00038,La Moncada,Publico,10.0.90.60,192.90.6,NP-TAR-110390022-01,2016,10017,La Moncada,110390022,1039,Tarimoro,20.2830601,-100.8054962,2,"Calle Aldama 20B, La Moncada, 38720, GUA, México",38720
114,39,REDGTO-JAR-MO-00039,Santiago Capitiro,Publico,10.0.71.3,10.0.71,NP-JAR-110180030-01,2016,4560,Santiago Capitiro,110180030,1018,Jaral del Progreso,20.3045101,-101.0207825,2,"Calle Ignacio Allende 102, Santiago Capitiro, 38484, GUA, México",38484
252,40,REDGTO-JVR-MO-00040,UPJR,Publico,10.0.63.1,10.0.63,NP-JVR-110350082-02,2016,9308,Valencia,110350082,1035,Santa Cruz de Juventino Rosas,20.6418056,-100.9612274,2,"Domo de la Ciencia IPJR, Calle Hidalgo, Valencia 1, 38250, GUA, México",38250
115,41,REDGTO-JAR-MO-00041,DIF - El Pedregal,Publico,10.0.70.4,10.0.90,NP-JAR-110180001-01,2016,4539,Jaral del Progreso,110180001,1018,Jaral del Progreso,20.3721500,-101.0812200,2,"Calle 18 de Marzo, Pedregal Del Carmen, 38476 Jaral del Progreso, GUA, México",38476
116,42,REDGTO-JAR-MO-00042,Jardín Municipal,Publico,10.0.70.2,192.70.2,NP-JAR-110180001-02,2016,4539,Jaral del Progreso,110180001,1018,Jaral del Progreso,20.3744620,-101.0640427,2,"Calle Manuel Doblado Sur 102, Centro, 38470 Jaral del Progreso, GUA, México",38470
117,43,REDGTO-JAR-MO-00043,Victoria de Cortazar,Publico,10.0.70.9,192.70.5,NP-JAR-110180035-01,2016,4564,Victoria de Cortazar,110180035,1018,Jaral del Progreso,20.3355808,-101.0339432,2,"Avenida Miguel Hidalgo 102, Rio Lerma, 38480, GUA, México",38480
118,44,REDGTO-JAR-MO-00044,Providencia,Publico,10.0.70.8,10.0.111,NP-JAR-110180022-01,2016,4553,Providencia,110180022,1018,Jaral del Progreso,20.3547497,-101.0210419,2,"Calle Morelos, Providencia, 38483, GUA, México",38483
302,45,REDGTO-VDS-MO-00045,Deportiva,Publico,10.0.72.2,10.0.103,NP-VDS-110420001-01,2016,10247,Valle de Santiago,110420001,1042,Valle de Santiago,20.3867798,-101.1954117,2,"Calle Plan de Ayala, Miravalle, 38406 Valle de Santiago, GUA, México",38406
323,46,REDGTO-YUR-MO-00046,San Francisco de la Cruz,Publico,10.0.73.90,192.73.4,NP-YUR-110170752-01,2016,11025,San Francisco de la Cruz,110460068,1046,Yuriria,20.2138500,-101.2011185,2,"Calle Miguel Hidalgo 37, San Francisco De La Cruz, 38950, GUA, México",38950
324,47,REDGTO-YUR-MO-00047,Centro Histórico Yuriria,Publico,10.0.73.2,192.73.2,NP-YUR-110460001-01,2016,10970,Yuriria,110460001,1046,Yuriria,20.2142105,-101.1316223,2,"Calle Coronel Fernando Núñez 1, Zona Centro, 38940 Yuriria, GUA, México",38940
325,48,REDGTO-YUR-MO-00048,Casacuarán,Publico,10.0.73.8,10.0.78,NP-YUR-110460075-01,2016,11032,San Pablo Casacuarán,110460075,1046,Yuriria,20.1982899,-101.0422897,2,"Calle Luis Donaldo Colosio, San Pablo Casacuaran, 38953, GUA, México",38953
208,49,REDGTO-SLV-MO-00049,El Sabino,Publico,10.0.75.4,10.0.93,NP-SLV-110280048-01,2016,7245,El Sabino,110280048,1028,Salvatierra,20.2810707,-101.0065689,2,"Calle Benito Juárez 100C, 38484, GUA, México",38484
209,50,REDGTO-SLV-MO-00050,San Nicolas de los Agustinos,Publico,10.0.75.6,10.0.175,NP-SLV-110280058-01,2016,7250,San Nicolás de los Agustinos,110280058,1028,Salvatierra,20.2462902,-100.9660721,2,"Calle José María Morelos 52, San Nicolas De Los Agustinos, 38930, GUA, México",38930
210,51,REDGTO-SLV-MO-00051,Maravatío del Encinal,Publico,10.0.75.8,10.0.125,NP-SLV-110280031-01,2016,7231,Maravatío del Encinal,110280031,1028,Salvatierra,20.2050991,-100.9651718,2,"Calle Ignacio Allende 201B, Maravatio Del Encinal, 38931, GUA, México",38931
211,52,REDGTO-SLV-MO-00052,Centro Histórico Salvatierra,Publico,10.0.75.2,192.75.1,NP-SLV-110280001-01,2016,7208,Salvatierra,110280001,1028,Salvatierra,20.2128391,-100.8825912,2,"Cristóbal Colon 125B, Zona Centro, 38900 Salvatierra, GUA, México",38900
212,53,REDGTO-SLV-MO-00053,Urireo,Publico,10.0.75.10,10.0.94,NP-SLV-110280064-01,2016,7256,Urireo,110280064,1028,Salvatierra,20.2164307,-100.8425293,2,"Calle Reforma, 38903 Urireo, GUA, México",38903
292,54,REDGTO-SGM-MO-00054,Centro Historico Maravatio,Publico,10.0.74.2,10.0.130,NP-SGM-110360001-01,2016,9468,Santiago Maravatío,110360001,1036,Santiago Maravatio,20.1724701,-100.9949417,2,"Calle Miguel Hidalgo 38, Presidentes, 38970 Santiago Maravatío, GUA, México",38970
326,55,REDGTO-YUR-MO-00055,Loma de Zempoala,Publico,10.0.73.6,192.168.73,NP-YUR-110460029-01,2016,10994,Loma de Zempoala,110460029,1046,Yuriria,20.2911301,-101.0807724,2,"Calle Venustiano Carranza 2, Loma de Zempoala, 38486, GUA, México",38486
9,56,REDGTO-CEL-MO-00056,San José de Yustis,Publico,10.0.56.8,192.56.8,NP-CEL-110070193-01,2016,1738,Yustis (San José de Yustis),110070193,1007,Celaya,20.5812798,-100.8639603,2,"Calle Francisco Villa, Yustis, 38110, GUA, México",38110
10,57,REDGTO-CEL-MO-00057,Ejido de Silva,Publico,10.0.56.6,192.56.6,NP-CEL-110070182-01,2016,1675,Celaya,110070001,1007,Celaya,20.5660800,-100.8356900,2,"Calle José María Morelos y Pavón, San Isidro De Silva ( Pelavacas ), 38126, GUA, México",38126
11,58,REDGTO-CEL-MO-00058,Gasca,Publico,10.0.56.12,192.56.12,NP-CEL-110070102-01,2016,1688,Gasca,110070102,1007,Celaya,20.6044502,-100.8568802,2,"Calle Niño Perdido, Gasca, 38125, GUA, México",38125
12,59,REDGTO-CEL-MO-00059,San Cayetano,Publico,10.0.55.10,192.55.10,NP-CEL-110070151-01,2016,1713,San Cayetano,110070151,1007,Celaya,20.6038609,-100.8208237,2,"Avenida Juárez, San Cayetano, 38123, GUA, México",38123
13,60,REDGTO-CEL-MO-00060,Elguera,Publico,10.0.56.10,192.56.10,NP-CEL-110070097-01,2016,1685,Puerta del Monte (Elguera),110070097,1007,Celaya,20.5636806,-100.8870697,2,"Calle Camargo, Ejido De Elguera, 38114, GUA, México",38114
303,61,REDGTO-VDS-MO-00061,Santa Bárbara,Publico,10.0.72.10,10.0.136,NP-VDS-110420118-01,2017,10351,Santa Bárbara,110420118,1042,Valle de Santiago,20.4755306,-101.3490372,2,"Calle Jardín Principal, Noria De Mozqueda, 38410 Valle de Santiago, GUA, México",38410
304,62,REDGTO-VDS-MO-00062,UTSOE,Publico,10.0.72.8,192.168.72,NP-VDS-110420162-01,2016,10376,Ranchito de Paredones,110420162,1042,Valle de Santiago,20.3984604,-101.2221985,2,"Universidad Tecnologica del Suroeste de Guanajuato, Carretera Valle-Guarapo, Ecologista, 38400 Valle de Santiago, GUA, México",38400
178,63,REDGTO-SAL-MO-00063,Preescolar Carmen Ramos del Río,Escolar,10.0.200.34,192.200.34,NE-SAL-110270181-02,2017,6911,Colonia el Cuatro de Altamira,110270181,1027,Salamanca,20.4858894,-101.1636810,11DJN0156N,"Calle S/Nom, Col Cuatro De Altamira, 36886 Salamanca, GUA, México",36886
179,64,REDGTO-SAL-MO-00064,Escuela Primaria Lázaro Cárdenas,Escolar,10.0.200.18,192.200.17,NE-SAL-110270181-03,2017,6911,Colonia el Cuatro de Altamira,110270181,1027,Salamanca,20.4853306,-101.1656113,11DPR0105X,"Calle General Lázaro Cárdenas, Col Cuatro De Altamira, 36886 Salamanca, GUA, México",36886
180,65,REDGTO-SAL-MO-00065,Preescolar Ignacio José Allende,Escolar,10.0.200.32,192.200.32,NE-SAL-110270056-01,2017,6807,Cuatro de Altamira,110270056,1027,Salamanca,20.4799595,-101.1814804,11DJN3106Z,"Calle Naranjo, 36886 Salamanca, GUA, México",36886
14,66,REDGTO-CEL-MO-00066,SABES San Elías,Escolar,10.0.215.2,192.215.2,NE-CEL-110070153-01,2016,1715,San Elías,110070153,1007,Celaya,20.6312351,-100.8385620,11MMS0342I,"Calle S/Nom, San Elias, 38106, GUA, México",38106
181,67,REDGTO-SAL-MO-00067,Preescolar Manuel M. Ponce,Escolar,10.0.200.40,192.200.40,NE-SAL-110270158-02,2017,6892,Uruétaro,110270158,1027,Salamanca,20.5180798,-101.1808090,11DJN0037Z,"Carretera a Uruétaro 503, Uruetaro, 36880 Salamanca, GUA, México",36880
182,68,REDGTO-SAL-MO-00068,SABES Cerro Gordo,Escolar,10.0.200.44,192.200.44,NE-SAL-110070089-01,2017,1681,Cerro Blanco,110070089,1027,Salamanca,20.5991592,-101.1270065,11MMS0156N,"Calle Rubén Darío Poniente, San Rafael Cerro Gordo, 36860 Salamanca, GUA, México",36860
183,69,REDGTO-SAL-MO-00069,Escuela Primaria General Benito Juárez,Escolar,10.0.200.8,192.200.8,NE-SAL-110270159-01,2017,6893,Valencia de Cerro Gordo,110270159,1027,Salamanca,20.6001396,-101.0802231,11DPR0847P,"Calle Pípila 13, Valencia, 36867, GUA, México",36867
184,70,REDGTO-SAL-MO-00070,Escuela Primaria General Leona Vicario,Escolar,10.0.200.26,192.200.26,NE-SAL-110270147-01,2017,6884,Santo Domingo,110270147,1027,Salamanca,20.5156898,-101.2290268,11EPR0265J,"Calle María Guadalupe 14, Santo Domingo, 36878 Salamanca, GUA, México",36878
185,71,REDGTO-SAL-MO-00071,Telesecundaria No. 236,Escolar,10.0.200.28,192.200.28,NE-SAL-110270147-02,2017,6884,Santo Domingo,110270147,1027,Salamanca,20.5170593,-101.2313919,11ETV0228E,"Calle Joséfa Ortiz de Domínguez, Santo Domingo, 36878 Salamanca, GUA, México",36878
186,72,REDGTO-SAL-MO-00072,Telesecundaria No. 43,Escolar,10.0.200.50,192.168.50,NE-SAL-110270133-01,2017,6872,San José de Mendoza,110270133,1027,Salamanca,20.6909676,-101.2153854,11ETV0361L,"Privada Miguel, San Jose De Mendoza, 36853, GUA, México",36853
187,73,REDGTO-SAL-MO-00073,Loma de Flores,Publico,10.0.2.3,0192.2.3,NP-SAL-110270135-01,2013,6874,San José Temascatío,110270135,1027,Salamanca,20.6871967,-101.2631900,2,"Calle S/Nom, San Jose De Marañon, 36856, GUA, México",36856
188,74,REDGTO-SAL-MO-00074,Telesecundaria No. 149,Escolar,10.0.200.12,0192.12.1,NE-SAL-110270158-03,2017,6892,Uruétaro,110270158,1027,Salamanca,20.5160999,-101.1811600,11ETV0143Y,"Calle Pedro Lascuráin 202, Uruetaro, 36880 Salamanca, GUA, México",36880
189,75,REDGTO-SAL-MO-00075,Ecoparque,Publico,10.0.15.2,192.168.15,NP-SAL-110270001-01,2016,6785,Salamanca,110270001,1027,Salamanca,20.5677800,-101.2072300,2,"Avenida del Parque, Del Parque 4ta Seccion, 36783 Salamanca, GUA, México",36783
190,76,REDGTO-SAL-MO-00076,San José de Mendoza,Publico,10.0.200.49,192.168.49,NP-SAL-110270133-01,2013,6872,San José de Mendoza,110270133,1027,Salamanca,20.6907997,-101.2159195,2,"Calle S/Nom, San Jose De Mendoza, 36853, GUA, México",36853
300,77,REDGTO-TAR-MO-00077,Tarimoro,Publico,10.0.90.8,192.90.8,NP-TAR-110390001-01,2016,9997,Tarimoro,110390001,1039,Tarimoro,20.2880707,-100.7556229,2,"Calle S/Nom, Zona Centro, 38700 Tarimoro, GUA, México",38700
253,78,REDGTO-JVR-MO-00078,San Diego de los Dolores,Publico,10.0.64.10,192.64.9,NP-JVR-110350059-01,2017,9289,San Diego de los Dolores,110350059,1035,Santa Cruz de Juventino Rosas,20.7260399,-101.0284882,2,"Calle S/Nom, San Diego De Los Dolores, 38256, GUA, México",38256
